Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
47,3,1,1,1,54730.0,405.0,4468.0,64,318,3,17,4.0,7,56.0,4,1,8,5,0,4,1
67,3,1,1,2,38452.0,72.0,4241.0,62,56,0,14,0.0,0,2.0,3,0,3,3,0,7,0
51,2,0,1,2,44421.0,189.0,4649.0,53,110,5,59,7.0,1,7.0,5,0,4,5,0,8,0
36,4,1,1,1,38197.0,40.0,4515.0,86,23,0,11,2.0,1,3.0,1,0,3,1,0,5,0
44,2,0,1,1,41986.0,63.0,4290.0,15,27,5,8,8.0,3,12.0,3,0,4,3,0,4,0
39,2,1,1,1,28427.0,52.0,4615.0,67,18,3,19,3.0,3,6.0,2,0,3,2,0,8,0
46,4,1,1,1,37395.0,39.0,4208.0,47,18,0,9,0.0,1,11.0,1,0,3,1,0,6,0
51,2,1,1,1,64722.0,805.0,4184.0,47,303,0,280,60.0,81,15.0,8,2,11,4,0,6,1
66,3,1,1,1,55249.0,130.0,4223.0,81,97,1,19,2.0,0,11.0,2,1,4,1,0,3,0
50,2,1,0,0,84906.0,1631.0,4418.0,98,997,15,414,99.0,30,76.0,5,6,12,1,3,2,2
33,2,1,1,1,28691.0,34.0,4510.0,56,5,4,13,8.0,0,4.0,1,0,3,1,0,8,0
70,2,0,1,2,44213.0,152.0,4362.0,48,95,11,35,0.0,4,7.0,2,1,5,4,0,6,0
38,0,0,1,1,25707.0,21.0,4312.0,18,1,6,2,3.0,6,3.0,1,0,3,1,0,7,0
55,4,1,1,3,59062.0,71.0,4419.0,74,46,1,12,3.0,0,9.0,2,0,3,2,0,4,0
60,2,0,1,1,76624.0,899.0,4186.0,68,411,81,147,54.0,81,66.0,5,10,7,1,1,1,2
75,3,1,0,0,66000.0,711.0,4220.0,36,244,51,270,101.0,0,45.0,1,3,5,1,0,1,2
44,4,1,1,1,27683.0,351.0,4844.0,90,152,9,121,12.0,12,45.0,6,2,4,4,0,8,1
51,2,0,0,0,1730.0,8.0,4192.0,65,1,1,3,1.0,1,1.0,0,0,0,15,0,20,0
30,0,0,1,1,7500.0,119.0,4723.0,63,10,17,18,8.0,26,40.0,3,2,2,4,0,9,0
54,2,1,1,2,40521.0,21.0,4600.0,82,12,0,5,0.0,0,4.0,0,1,2,1,0,5,0
49,4,1,1,1,20427.0,10.0,4247.0,63,5,0,4,0.0,0,1.0,1,0,2,1,0,8,0
47,2,1,1,1,65106.0,973.0,4186.0,55,790,19,133,12.0,0,19.0,8,3,13,3,1,6,1
57,4,1,0,0,69969.0,1536.0,4456.0,64,882,29,514,38.0,29,44.0,4,2,6,1,2,3,2
70,2,1,1,2,67433.0,992.0,4498.0,51,615,28,259,12.0,48,30.0,6,5,13,4,1,4,1
55,4,1,1,1,77766.0,1529.0,4642.0,97,1004,59,265,115.0,59,27.0,11,10,11,2,1,6,2
50,2,1,1,1,74716.0,860.0,4440.0,92,133,27,421,13.0,81,71.0,7,3,5,2,0,4,1
59,2,0,1,1,68118.0,928.0,4404.0,51,595,23,123,10.0,23,126.5,8,9,4,2,0,6,1
52,4,1,1,2,55158.0,418.0,4849.0,72,293,0,87,4.0,11,23.0,7,2,5,4,0,7,1
67,1,1,1,1,62972.0,587.0,4845.0,39,313,15,47,20.0,0,126.5,7,4,3,2,0,6,1
47,2,1,1,1,74190.0,641.0,4198.0,49,151,81,86,120.5,81,64.0,4,2,11,2,0,2,2
46,2,1,1,2,39356.0,23.0,4252.0,21,15,0,2,0.0,0,6.0,1,0,2,1,1,6,0
53,2,1,0,0,76653.0,2279.0,4467.0,91,736,63,556,120.5,81,126.0,4,7,11,1,2,2,2
49,4,0,1,2,35860.0,49.0,4191.0,37,15,0,8,4.0,2,20.0,1,1,2,2,1,5,0
39,4,0,0,0,90687.0,1779.0,4553.0,98,982,17,556,23.0,34,51.0,6,2,8,1,1,2,2
40,3,1,0,0,73450.0,1804.0,4356.0,85,1142,51,415,90.0,69,37.0,7,8,11,1,2,3,2
62,2,1,1,2,31454.0,48.0,4508.0,40,28,0,11,0.0,0,9.0,2,0,3,3,0,8,0
70,2,0,1,2,47139.0,83.0,4265.0,2,46,0,12,0.0,2,23.0,2,1,2,2,0,7,0
47,2,0,0,0,83829.0,1862.0,4414.0,78,897,81,430,120.5,81,27.0,4,7,6,0,3,1,2
59,4,1,1,2,53378.0,793.0,4793.0,41,489,6,152,8.0,6,126.5,9,4,6,10,0,8,1
52,2,1,1,1,19656.0,84.0,4656.0,94,25,4,9,6.0,8,32.0,2,1,3,3,0,7,0
74,4,1,1,1,45579.0,183.0,4463.0,10,145,1,33,2.0,1,1.0,4,1,4,1,0,6,0
64,1,0,0,0,85485.0,1383.0,4158.0,73,630,26,556,44.0,18,54.0,6,6,6,1,0,2,2
78,2,1,0,0,55956.0,999.0,4233.0,22,760,38,104,50.0,9,38.0,7,3,4,2,1,4,2
59,3,0,1,1,64191.0,825.0,4673.0,30,420,15,186,120.5,38,15.0,5,3,13,3,0,3,1
50,2,0,1,1,38808.0,246.0,4822.0,21,125,17,52,3.0,19,30.0,5,1,4,4,1,8,1
56,3,1,1,2,57183.0,610.0,4617.0,51,464,5,64,7.0,0,70.0,9,1,7,8,0,8,1
54,3,0,1,1,23748.0,76.0,4735.0,97,6,6,29,12.0,15,8.0,2,1,3,3,0,8,0
51,2,1,1,1,66303.0,1286.0,4638.0,56,1090,12,96,16.0,12,60.0,3,4,11,4,1,8,1
47,3,1,1,1,37368.0,30.0,4345.0,4,3,2,11,2.0,2,10.0,1,0,2,1,1,6,0
58,2,1,1,3,40800.0,99.0,4694.0,77,24,0,27,8.0,30,10.0,3,0,3,2,0,7,0
44,2,0,0,0,71847.0,1192.0,4796.0,95,737,21,106,55.0,63,126.5,6,7,9,0,1,3,2
47,2,1,1,1,46149.0,362.0,4362.0,36,254,6,71,4.0,0,27.0,5,1,7,5,0,5,1
39,2,1,0,0,78687.0,2130.0,4839.0,13,817,81,556,120.5,55,126.5,4,6,8,1,1,2,2
51,1,0,0,0,49118.0,1229.0,4830.0,90,620,54,239,99.0,81,119.0,9,7,10,2,2,7,2
65,4,1,1,2,37633.0,38.0,4797.0,49,13,4,20,0.0,0,1.0,1,0,3,2,0,9,0
71,3,1,0,0,39767.0,485.0,4493.0,18,113,61,204,34.0,26,47.0,7,1,7,2,0,8,1
71,0,1,0,0,26997.0,434.0,4751.0,89,7,23,78,120.5,49,126.5,4,2,5,2,0,7,1
52,2,0,1,1,33986.0,44.0,4622.0,43,16,2,18,2.0,1,5.0,1,0,3,1,0,7,0
50,4,1,1,1,57091.0,496.0,4733.0,82,462,0,24,6.0,0,4.0,9,2,5,2,1,7,1
53,1,1,1,2,46831.0,78.0,4536.0,84,22,2,10,6.0,4,34.0,1,2,2,2,0,4,0
50,3,1,0,0,83151.0,2346.0,4654.0,80,968,81,556,120.5,42,126.5,5,7,10,1,3,2,2
51,2,1,0,0,52531.0,794.0,4696.0,68,283,81,151,51.0,72,125.0,7,2,10,2,0,6,2
66,2,1,0,0,15759.0,17.0,4447.0,12,1,2,5,6.0,0,3.0,1,0,2,1,0,7,0
51,2,0,1,1,22804.0,26.0,4483.0,75,14,1,7,2.0,1,1.0,2,0,2,1,0,9,0
49,1,1,1,1,43050.0,76.0,4253.0,10,30,5,24,6.0,3,8.0,2,0,4,2,0,5,0
45,4,0,1,2,42997.0,15.0,4354.0,91,4,0,5,0.0,1,5.0,1,0,2,1,0,7,0
59,4,0,1,2,48918.0,62.0,4228.0,21,52,0,9,0.0,0,1.0,1,0,4,2,0,4,0
68,3,1,1,1,60033.0,198.0,4242.0,28,62,1,57,19.0,11,48.0,2,1,5,2,0,2,0
44,4,1,1,1,34043.0,49.0,4397.0,97,20,2,14,3.0,0,10.0,2,0,2,1,0,9,0
56,2,1,1,1,57811.0,802.0,4520.0,49,545,7,114,37.0,21,78.0,7,2,11,5,1,5,1
76,2,1,0,0,78569.0,1736.0,4280.0,14,558,79,556,120.5,81,95.0,4,6,4,1,1,1,2
44,2,0,1,2,7500.0,57.0,4699.0,5,6,5,4,13.0,4,25.0,2,1,3,4,0,6,0
51,3,1,1,1,117416.25,59.0,4540.0,37,39,1,9,2.0,0,8.0,1,0,1,0,0,1,0
69,2,1,0,0,94384.0,2302.0,4632.0,62,1111,24,556,120.5,45,126.5,5,8,5,0,3,2,2
37,1,1,0,0,23148.0,37.0,4281.0,83,4,6,8,6.0,3,10.0,2,0,3,1,0,7,0
52,2,0,1,2,44267.0,310.0,4639.0,48,183,5,65,3.0,5,49.0,5,2,4,5,0,9,1
43,2,1,0,0,71626.0,1305.0,4755.0,94,546,72,376,94.0,81,72.0,5,5,8,1,1,3,2
56,2,1,1,1,60894.0,832.0,4516.0,61,606,7,155,10.0,0,54.0,10,3,8,5,0,7,1
46,2,1,1,2,50200.0,401.0,4602.0,70,266,6,51,8.0,6,64.0,7,1,5,6,0,8,1
57,4,1,0,0,81051.0,1501.0,4187.0,43,1142,29,249,38.0,29,14.0,5,5,12,1,2,2,2
40,2,1,0,0,65169.0,1189.0,4316.0,23,1074,0,69,0.0,0,46.0,10,4,13,1,4,6,2
50,2,1,1,1,59868.0,1194.0,4492.0,37,771,51,154,54.0,10,126.5,11,2,12,7,0,6,1
62,4,1,1,1,65695.0,656.0,4299.0,50,371,32,189,0.0,58,6.0,5,4,10,2,0,4,1
66,3,0,0,0,64857.0,1540.0,4733.0,78,556,14,556,120.5,0,43.0,7,5,10,1,0,4,2
57,3,1,1,1,45143.0,311.0,4457.0,74,202,5,74,11.0,5,14.0,6,1,5,3,0,7,1
67,1,1,1,1,74805.0,820.0,4385.0,14,209,81,209,41.0,81,37.0,4,7,10,5,0,2,2
33,1,1,1,1,59060.0,274.0,4319.0,77,35,40,111,36.0,40,12.0,3,1,7,3,0,4,1
60,4,0,1,2,27238.0,57.0,4585.0,39,37,0,17,0.0,0,3.0,3,0,3,3,0,9,0
57,2,1,1,1,47009.0,448.0,4421.0,89,171,45,73,59.0,10,90.0,3,2,8,4,0,4,1
49,1,1,1,2,46094.0,44.0,4169.0,62,12,2,20,3.0,2,5.0,1,0,3,1,0,7,0
50,2,1,1,2,40321.0,102.0,4485.0,59,44,4,21,6.0,0,27.0,3,0,3,2,0,7,0
38,2,1,1,1,37235.0,61.0,4298.0,68,20,2,9,4.0,6,20.0,1,1,2,1,0,4,0
62,3,1,0,0,81843.0,1643.0,4583.0,13,779,81,537,34.0,69,126.5,5,9,12,1,0,3,2
64,3,1,1,1,46692.0,397.0,4538.0,37,170,6,97,24.0,12,88.0,6,1,5,3,0,6,1
54,2,1,1,1,77382.0,1121.0,4323.0,36,491,48,231,112.0,81,126.5,5,7,12,2,1,1,2
45,2,0,1,2,37774.0,473.0,4814.0,28,173,8,107,7.0,2,126.5,7,2,3,4,1,9,1
48,0,1,1,1,18393.0,50.0,4242.0,2,7,10,13,16.0,0,4.0,3,0,3,2,0,8,0
60,3,1,1,1,72828.0,1678.0,4650.0,17,1205,0,235,19.0,14,126.5,6,3,13,6,0,7,1
40,2,1,0,0,24711.0,58.0,4222.0,86,10,7,25,6.0,3,7.0,3,0,3,1,0,7,0
47,4,1,1,1,45503.0,170.0,4427.0,54,97,4,44,6.0,1,18.0,3,1,4,1,0,5,0
40,3,0,0,0,6560.0,373.0,4349.0,2,67,11,26,4.0,3,126.5,1,0,1,0,0,17,0
77,4,1,0,0,71604.0,1196.0,4374.0,3,345,53,528,98.0,75,97.0,8,3,5,1,1,4,2
43,2,1,1,1,27244.0,101.0,4264.0,84,6,5,17,3.0,24,46.0,2,2,2,2,0,7,0
53,2,1,1,2,48752.0,316.0,4714.0,8,73,57,100,71.0,15,0.0,6,1,5,5,0,9,1
60,2,1,1,1,71434.0,1400.0,4434.0,4,711,36,217,120.5,81,126.5,7,4,7,3,2,4,2
74,2,0,0,0,90842.0,1424.0,4485.0,57,774,70,118,120.5,81,93.0,4,9,13,1,0,1,2
44,3,1,1,1,88097.0,844.0,4830.0,24,163,0,480,0.0,81,75.0,6,5,8,1,3,9,1
47,2,1,1,1,51948.0,311.0,4435.0,51,82,33,54,71.0,30,41.0,5,2,4,2,0,5,1
40,2,1,0,0,71853.0,1149.0,4567.0,29,358,81,413,120.5,81,32.0,2,8,6,1,0,1,2
39,3,1,0,0,35876.0,129.0,4220.0,13,66,2,40,4.0,3,14.0,3,1,3,1,0,6,0
70,2,0,1,1,40049.0,32.0,4406.0,23,13,6,7,0.0,3,3.0,1,0,3,1,0,6,0
40,2,0,1,1,39660.0,299.0,4840.0,36,139,13,78,20.0,13,36.0,7,1,3,3,0,9,1
60,2,1,1,1,50127.0,320.0,4181.0,88,274,0,21,4.0,6,15.0,5,1,6,1,1,6,0
45,3,1,1,1,43263.0,441.0,4735.0,2,262,6,61,0.0,10,102.0,5,2,6,3,0,5,1
73,3,1,1,2,62845.0,1178.0,4786.0,3,1099,0,45,0.0,0,34.0,3,4,10,11,1,8,1
32,2,1,0,0,18929.0,85.0,4648.0,15,32,0,8,23.0,4,18.0,1,0,4,1,0,6,0
40,0,0,1,1,24367.0,24.0,4616.0,58,2,4,2,0.0,11,5.0,1,0,2,1,0,9,0
47,2,0,1,1,33249.0,112.0,4644.0,11,6,10,21,19.0,14,42.0,2,1,3,2,0,6,0
63,1,1,1,1,26887.0,30.0,4654.0,27,6,7,4,3.0,4,6.0,1,0,3,1,0,6,0
39,4,1,0,0,50150.0,410.0,4524.0,32,135,46,92,65.0,61,11.0,5,2,7,2,0,5,2
46,2,1,1,1,62061.0,800.0,4452.0,12,641,7,84,0.0,30,38.0,10,4,7,3,1,6,1
60,4,0,0,0,85696.0,1313.0,4572.0,88,714,76,395,116.0,0,12.0,4,6,9,1,0,1,2
66,4,1,0,0,76542.0,1483.0,4606.0,91,794,73,556,0.0,29,14.0,4,8,10,1,0,2,2
29,2,0,0,0,70515.0,1258.0,4401.0,12,420,0,452,120.5,64,126.5,6,6,4,1,0,2,2
35,2,1,1,1,18227.0,28.0,4748.0,21,1,2,7,4.0,3,11.0,0,1,2,1,0,8,0
57,2,1,1,1,69139.0,227.0,4303.0,23,86,12,75,33.0,15,6.0,4,1,5,1,0,4,1
40,2,1,0,0,69109.0,1555.0,4747.0,10,823,25,459,120.5,29,95.0,6,6,7,1,1,4,2
60,2,0,1,1,69627.0,861.0,4619.0,35,231,81,215,120.5,30,53.0,8,2,11,2,0,5,1
44,2,1,1,1,38136.0,103.0,4583.0,69,8,15,27,0.0,20,33.0,3,1,2,2,1,8,0
76,4,0,0,0,62159.0,634.0,4212.0,68,182,17,259,77.0,70,29.0,6,2,10,1,0,4,2
59,2,0,0,0,80695.0,1918.0,4332.0,85,557,81,556,120.5,37,18.0,5,8,5,1,0,2,2
51,3,0,1,2,33316.0,131.0,4418.0,34,79,1,31,4.0,4,12.0,2,1,4,3,0,6,0
54,2,1,1,2,58554.0,586.0,4791.0,55,368,24,68,38.0,0,88.0,8,2,6,6,0,7,1
30,0,1,1,1,17256.0,62.0,4368.0,10,6,4,14,8.0,8,22.0,2,1,2,2,1,8,0
48,2,0,1,2,53034.0,447.0,4545.0,30,160,15,196,15.0,11,50.0,6,1,7,8,0,8,1
72,1,1,0,0,52203.0,939.0,4848.0,36,488,21,238,56.0,81,28.0,8,7,11,1,0,6,2
45,1,0,1,1,59601.0,797.0,4489.0,14,691,7,69,0.0,7,23.0,2,2,7,4,1,8,1
64,3,0,1,1,75154.0,1143.0,4813.0,79,543,10,205,120.5,81,82.0,6,3,6,1,0,3,1
46,2,0,1,1,47025.0,415.0,4384.0,52,254,7,108,20.0,0,26.0,6,3,5,3,0,6,1
49,2,1,1,1,37971.0,30.0,4366.0,97,5,4,10,2.0,2,7.0,1,0,3,1,0,8,0
54,3,0,1,1,41335.0,187.0,4335.0,24,112,19,21,16.0,14,5.0,4,1,4,3,0,7,0
64,2,1,1,1,67267.0,251.0,4197.0,0,134,11,59,15.0,2,30.0,3,2,5,1,0,2,1
47,2,0,1,1,57338.0,237.0,4211.0,96,143,6,52,11.0,8,17.0,4,1,5,2,0,5,0
62,1,1,1,2,50523.0,91.0,4336.0,89,51,4,24,4.0,7,1.0,2,0,4,2,0,6,0
57,3,0,1,3,35791.0,35.0,4569.0,94,27,0,5,0.0,0,3.0,1,0,3,2,0,8,0
62,4,0,1,1,50611.0,493.0,4783.0,98,459,0,24,6.0,0,4.0,4,5,7,6,1,6,1
53,4,1,1,1,56242.0,971.0,4633.0,72,689,8,167,11.0,8,88.0,8,4,11,5,0,6,1
62,2,0,1,1,48904.0,371.0,4724.0,1,283,10,38,0.0,13,27.0,7,2,4,4,0,8,1
47,2,0,1,3,56243.0,396.0,4331.0,26,347,0,35,4.0,3,7.0,4,2,8,6,0,5,1
37,2,1,1,1,21355.0,68.0,4463.0,5,5,13,14,0.0,5,31.0,2,1,2,2,1,6,0
51,3,1,1,1,57420.0,322.0,4519.0,22,280,0,18,0.0,0,24.0,5,1,6,3,1,7,0
52,3,1,1,1,51381.5,317.0,4604.0,39,187,5,65,26.0,20,14.0,4,2,6,2,0,5,1
67,3,0,1,1,46390.0,222.0,4205.0,56,95,14,64,2.0,9,38.0,4,2,3,1,0,7,0
66,1,1,1,2,54342.0,177.0,4511.0,74,84,10,34,11.0,10,28.0,3,1,4,4,0,6,1
64,2,1,1,2,51381.5,45.0,4814.0,87,19,4,12,2.0,2,6.0,1,0,3,1,0,5,0
58,1,0,1,2,51381.5,21.0,4318.0,49,5,1,9,2.0,0,4.0,1,0,2,1,0,7,0
49,2,1,1,1,20895.0,45.0,4781.0,24,18,3,17,3.0,0,4.0,2,0,3,1,0,9,0
74,2,1,0,0,92344.0,1899.0,4315.0,9,992,24,556,51.0,19,119.0,5,10,5,0,2,1,2
50,4,1,1,1,51381.5,42.0,4269.0,17,25,1,13,0.0,0,3.0,1,0,3,1,0,7,0
46,1,1,1,2,26907.0,22.0,4463.0,10,9,1,7,0.0,3,2.0,1,0,3,2,0,7,0
42,2,1,1,2,44964.0,41.0,4710.0,35,19,1,17,2.0,0,2.0,1,0,3,1,0,8,0
43,2,1,0,0,75507.0,1440.0,4208.0,56,709,81,374,104.0,80,80.0,8,6,6,1,0,3,2
50,3,1,1,2,53761.0,325.0,4411.0,7,158,0,76,13.0,7,71.0,4,4,3,6,0,5,1
49,2,1,1,1,22682.0,95.0,4419.0,51,10,14,29,4.0,2,36.0,2,1,4,3,0,4,0
50,4,1,1,1,38887.0,42.0,4269.0,17,25,1,13,0.0,0,3.0,1,0,3,1,0,7,0
47,1,0,1,2,41658.0,72.0,4747.0,30,8,4,12,15.0,4,29.0,1,1,2,2,0,4,0
50,4,1,1,1,29791.0,20.0,4195.0,21,14,0,6,0.0,0,0.0,2,0,3,2,0,5,0
66,3,1,1,2,63915.0,789.0,4484.0,2,622,7,115,30.0,0,15.0,6,3,12,2,0,5,1
48,2,0,1,2,39996.0,15.0,4188.0,85,11,0,3,0.0,0,1.0,1,0,2,1,0,6,0
50,2,0,1,1,26759.0,59.0,4292.0,65,25,3,16,8.0,5,2.0,2,1,3,2,0,6,0
54,3,0,1,1,63841.0,908.0,4584.0,64,635,15,100,20.0,7,126.5,9,3,9,1,0,6,1
53,4,1,1,2,51039.0,417.0,4716.0,11,100,64,79,65.0,0,109.0,6,2,4,2,0,7,1
61,2,1,1,2,60544.0,289.0,4823.0,92,201,2,43,3.0,5,35.0,5,1,5,4,0,6,1
50,2,1,1,1,65685.0,769.0,4242.0,54,642,14,49,0.0,7,57.0,9,2,9,1,0,5,1
69,2,1,1,1,37716.0,188.0,4219.0,4,97,1,41,6.0,2,41.0,4,1,3,2,0,7,0
65,2,0,1,1,36864.0,354.0,4835.0,53,204,5,39,17.0,0,89.0,5,2,4,3,0,8,1
52,3,1,1,1,44511.0,727.0,4775.0,39,513,7,133,46.0,14,14.0,8,4,8,6,0,8,1
55,4,1,1,2,36947.0,146.0,4841.0,49,88,3,21,4.0,1,29.0,3,0,4,4,0,9,0
71,3,1,1,1,47352.0,319.0,4594.0,70,172,12,112,8.0,0,15.0,6,1,5,4,0,7,1
69,3,1,1,1,67087.0,794.0,4344.0,40,329,35,222,120.5,35,43.0,7,5,8,2,0,4,1
72,2,1,1,1,57045.0,454.0,4809.0,40,296,13,104,11.0,13,17.0,4,2,9,3,0,3,1
69,4,0,1,2,36957.0,152.0,4811.0,43,100,2,16,2.0,1,31.0,3,2,2,4,0,9,0
45,4,1,1,1,69389.0,797.0,4789.0,17,422,7,238,69.0,46,15.0,7,2,12,1,0,4,1
50,2,1,1,1,80134.0,1690.0,4555.0,40,1218,16,272,104.0,0,80.0,5,3,6,2,3,6,1
53,3,1,1,2,43142.0,20.0,4281.0,84,5,1,7,2.0,1,4.0,1,0,2,1,0,7,0
78,2,1,0,0,80589.0,1428.0,4308.0,25,507,81,520,120.5,40,26.0,5,10,5,1,1,1,2
32,2,0,1,1,34412.0,209.0,4651.0,62,52,12,50,4.0,36,55.0,5,0,3,3,0,9,0
43,2,0,1,1,57537.0,545.0,4534.0,83,191,56,139,51.0,8,100.0,4,3,8,4,0,4,1
56,0,1,0,0,22634.0,96.0,4679.0,47,2,23,11,8.0,6,46.0,2,1,2,1,0,8,0
74,2,1,0,0,51315.0,222.0,4276.0,45,68,28,39,16.0,30,41.0,2,2,5,1,0,2,2
50,2,1,1,3,36026.0,61.0,4255.0,34,20,4,10,6.0,4,17.0,2,0,3,2,0,6,0
49,2,1,1,2,24639.0,44.0,4302.0,3,20,3,16,0.0,4,1.0,2,0,4,3,0,6,0
50,4,1,1,3,34578.0,8.0,4229.0,1,7,0,1,0.0,0,0.0,1,0,2,1,0,6,0
50,1,0,0,0,65704.0,817.0,4409.0,18,279,81,74,38.0,8,126.5,2,10,10,1,0,1,2
56,2,0,1,1,63810.0,1371.0,4745.0,45,977,12,253,16.0,12,101.0,4,3,12,4,1,8,1
53,4,1,1,1,54132.0,42.0,4283.0,81,30,1,8,0.0,0,3.0,1,0,3,1,0,7,0
63,2,1,0,0,18690.0,60.0,4698.0,77,6,1,7,23.0,4,19.0,1,1,2,1,0,8,0
52,2,1,1,1,28164.0,78.0,4571.0,23,3,18,26,11.0,8,12.0,2,0,4,3,0,7,0
48,4,1,1,1,34596.0,23.0,4592.0,48,14,0,2,0.0,0,7.0,1,0,2,1,0,8,0
50,4,1,1,1,43269.0,19.0,4436.0,61,10,1,7,0.0,0,1.0,1,0,2,1,0,8,0
64,1,0,1,2,38741.0,61.0,4241.0,60,7,10,17,8.0,6,13.0,2,0,3,2,0,7,0
50,2,0,0,0,31907.0,449.0,4632.0,75,33,81,64,120.5,16,74.0,6,1,6,1,0,7,2
39,3,1,1,1,27100.0,37.0,4600.0,64,12,0,13,2.0,0,10.0,1,0,3,1,0,7,0
49,1,0,1,1,31163.0,38.0,4286.0,54,2,3,10,11.0,2,10.0,1,0,3,1,0,6,0
37,2,1,0,0,92533.0,1131.0,4342.0,84,693,21,118,110.0,81,42.0,6,5,11,1,2,2,2
49,2,0,1,2,34853.0,34.0,4338.0,75,9,3,15,2.0,3,2.0,2,0,3,2,0,6,0
55,2,0,1,2,70844.0,294.0,4392.0,16,129,26,67,3.0,67,2.0,6,1,5,5,0,7,1
43,1,1,1,2,31086.0,48.0,4571.0,79,16,2,11,3.0,0,16.0,1,1,2,2,1,8,0
61,2,1,1,2,60544.0,289.0,4823.0,92,201,2,43,3.0,5,35.0,5,1,5,4,0,6,1
36,1,1,0,0,20491.0,30.0,4670.0,16,5,4,5,4.0,2,10.0,0,1,2,1,0,7,0
58,2,1,0,0,42523.0,125.0,4217.0,96,14,36,11,3.0,26,35.0,1,1,4,1,0,2,0
39,2,1,1,1,39922.0,156.0,4650.0,30,29,12,59,19.0,1,36.0,3,0,4,2,0,8,0
70,2,1,1,2,33402.0,70.0,4496.0,60,26,2,19,10.0,5,8.0,2,1,3,3,0,8,0
73,3,1,1,2,36408.0,22.0,4431.0,11,9,1,4,3.0,2,3.0,1,0,2,1,0,6,0
43,2,1,1,1,21645.0,65.0,4814.0,75,14,0,23,4.0,5,19.0,3,0,3,3,0,9,0
74,3,0,0,0,78427.0,1930.0,4763.0,36,972,19,556,120.5,26,126.5,3,7,10,3,1,3,2
76,2,1,0,0,82657.0,2283.0,4425.0,71,966,81,556,120.5,81,126.0,7,5,10,1,2,4,2
64,2,1,0,0,51876.0,310.0,4407.0,88,99,27,102,28.0,48,6.0,2,2,8,1,0,1,2
51,1,1,0,0,78041.0,1319.0,4710.0,93,482,35,553,72.0,81,17.0,4,4,9,1,0,2,2
65,2,1,1,1,52852.0,879.0,4725.0,93,714,8,99,11.0,0,47.0,10,7,5,4,1,8,1
40,4,1,0,0,70038.0,1244.0,4397.0,54,587,54,348,71.0,54,126.5,4,4,8,1,0,2,2
49,1,1,1,1,69401.0,690.0,4248.0,41,399,27,159,58.0,8,39.0,4,4,5,4,0,2,1
50,2,1,1,1,46053.0,209.0,4647.0,46,56,10,92,19.0,7,25.0,3,2,4,3,0,5,1
57,2,1,0,0,77343.0,1134.0,4170.0,28,227,81,556,98.0,54,31.0,3,4,9,1,0,1,2
69,2,0,0,0,73892.0,1507.0,4378.0,40,703,81,556,0.0,58,43.0,3,11,8,1,0,1,2
55,4,0,1,1,40304.0,57.0,4422.0,82,37,0,17,0.0,0,3.0,2,0,3,1,0,7,0
57,4,1,0,0,32727.0,529.0,4820.0,38,167,13,180,86.0,13,70.0,7,3,5,2,0,8,1
53,2,1,0,0,68695.0,1091.0,4154.0,3,458,81,356,106.0,50,40.0,4,4,7,1,0,2,2
51,2,0,1,1,43300.0,180.0,4774.0,87,91,3,52,2.0,1,31.0,4,0,4,3,0,8,0
50,2,1,1,2,26290.0,77.0,4683.0,49,15,8,16,11.0,5,22.0,2,0,4,4,0,6,0
52,2,0,0,0,93790.0,2349.0,4287.0,16,1225,68,556,89.0,81,45.0,6,7,12,0,3,2,2
48,4,1,0,0,38410.0,534.0,4803.0,65,153,64,123,116.0,64,14.0,5,2,9,2,0,6,2
72,3,0,1,1,64866.0,556.0,4304.0,9,508,5,21,7.0,5,10.0,7,3,7,4,1,5,1
63,2,1,1,1,57957.0,637.0,4464.0,24,290,59,177,77.0,5,29.0,4,6,8,7,0,3,1
67,4,1,1,2,46015.0,46.0,4227.0,25,38,0,2,0.0,0,6.0,1,0,3,1,2,7,0
44,2,1,1,1,16531.0,44.0,4161.0,43,2,13,6,7.0,5,11.0,3,0,3,3,0,7,0
36,3,1,1,1,28072.0,47.0,4506.0,10,30,0,10,2.0,0,5.0,1,0,3,1,0,7,0
59,3,0,1,1,49476.0,795.0,4524.0,29,386,23,95,54.0,41,126.5,2,11,5,4,0,2,1
69,2,1,1,1,50725.0,586.0,4651.0,45,443,10,75,0.0,10,48.0,8,1,8,4,0,8,1
70,2,1,0,0,83844.0,1574.0,4563.0,57,901,31,345,75.0,31,126.5,4,4,11,1,1,1,2
72,4,1,1,2,41145.0,13.0,4291.0,20,9,0,3,0.0,0,1.0,0,0,3,1,0,3,0
52,2,1,1,1,67419.0,1471.0,4679.0,29,846,81,352,91.0,56,42.0,9,4,8,4,0,5,1
52,1,1,1,2,23162.0,65.0,4340.0,82,8,3,9,19.0,4,22.0,1,1,3,3,0,6,0
45,2,1,1,1,34380.0,175.0,4573.0,68,72,7,58,13.0,1,24.0,4,1,3,4,0,8,0
56,2,0,1,1,34704.0,40.0,4578.0,65,29,0,5,0.0,1,5.0,1,0,3,1,0,5,0
53,4,1,1,2,94871.0,1078.0,4816.0,99,169,24,553,120.5,0,126.5,8,5,4,1,2,7,1
